['man', 'and', 'he', "'", 'd']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.38087618252642313, 0.3059527896404218, 0.19240388693014115, 0.1207671409030138]
['me', 'and', 'kicked', 'me', '.']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.21546271732070457, 0.0, 0.0, 0.0, 0.5132496536271496, 0.27128762905214593]
['"', 'Gwen', ',', 'you', "'re"]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1455637727460667, 0.07119807599449296, 0.7832381512594403]
['really', 'think', 'I', "'m", 'some']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.49520095357587646, 0.5047990464241237]
['worried', 'she', 'became', '.', '']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.270171460951949, 0.08809741529098887, 0.6417311237570622]
['she', 'was', 'worthy', 'of', 'the']	[0.0, 0.0, 0.08610076086577952, 0.04341874092313427, 0.0688102288748843, 0.13687754815118877, 0.1710663178977918, 0.1844126375565113, 0.11521706599934771, 0.06843096304811745, 0.12566573668324477]
['of', 'it', 'sounds', 'like']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14456804943860577, 0.025974502784452534, 0.22951471229005826, 0.2449311608869506, 0.3550115745999328]
['in', 'my', 'cause', '?', '']	[0.0, 0.0, 0.17639522216077427, 0.4447613687767863, 0.14097199011098485, 0.1869479841383314, 0.023364316293593246, 0.0, 0.016860428367633906, 0.008246763858701519, 0.002451926293194318]
['pilgrims', 'on', 'the', 'earth', '.']	[0.0, 0.0, 0.2698114080285654, 0.20409003658330718, 0.1617214344520325, 0.023829395816671296, 0.017868848712504933, 0.09631473809882717, 0.03868417632386146, 0.15767653320899724, 0.03000342877523281]
['In', 'a', 'few', 'cases', 'he']	[0.0, 0.0, 0.0, 0.11286209129803658, 0.17886438363711482, 0.0, 0.2668004918352545, 0.13315548062312182, 0.10696203286412895, 0.13602475452421842, 0.06533076521812495]
['tales', ',', 'neither', 'provoke', 'me']	[0.0, 0.0, 0.30217147019529184, 0.25396416645733405, 0.1207450887455643, 0.19570756187174623, 0.05336523834043582, 0.03595544288440644, 0.019255020499088026, 0.01883601100613316, 0.0]
['presentiment', 'that', 'you', 'will', 'do']	[0.0, 0.0, 0.0, 0.20043803830105555, 0.31765516450938214, 0.21062692173603503, 0.07897096150143953, 0.0, 0.17096381800180954, 0.018582607283499863, 0.0027624886667781726]
['may', 'have', 'contributed', '.', '']	[0.0, 0.0, 0.234254072016693, 0.17719384987092146, 0.1404088315967666, 0.04137803545476335, 0.06205594646630152, 0.05574787653773062, 0.11195382597903213, 0.13142111160585734, 0.04558645047193386]
['out', 'easy', '.', '"']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1848371415743202, 0.06641927960066042, 0.2934454987369995, 0.15657808152156702, 0.298719998566453]
[',', 'as', 'a', 'form', 'of']	[0.0, 0.07251127242583012, 0.0, 0.06183052782509389, 0.1394463358304641, 0.10662328480367643, 0.0674604734017559, 0.1021273217345112, 0.1180979741784474, 0.16094554923195578, 0.17095726056826518]
['OF', 'LIES', '#', '54']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]
['wife', ',', 'who', 'was', 'asleep']	[0.0, 0.0, 0.0, 0.20550131307652575, 0.0, 0.0, 0.3238634027955586, 0.09698075162944798, 0.03895167624506953, 0.2667283276826169, 0.06797452857078128]
['power', 'of', 'dissembling', '.', '']	[0.0, 0.0, 0.15550961112220346, 0.07842011439246045, 0.12428057343470023, 0.13734408429221373, 0.12358755627659454, 0.18504119323597756, 0.10404879671232391, 0.0290813101392153, 0.06268676039431076]
['said', 'to', 'Paco', '.', '']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5285525569153651, 0.47144744308463504]
['service', 'of', 'the', 'Company', ',']	[0.24523327478079776, 0.4437660242845125, 0.09445342440534724, 0.0714462112004733, 0.0, 0.044490691782891896, 0.033362047728754965, 0.024351235164163716, 0.03159857800368338, 0.007359752314291317, 0.003938760335083719]
[',', 'too', 'many', 'cargoes', 'of']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12313575809990011, 0.395653290213693, 0.19352172929213166, 0.2876892223942753]
['stared', ',', 'and', 'I', 'saw']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.32273940681538726, 0.0, 0.3493484197212923, 0.05695770512732123, 0.27095446833599923]
['laying', 'all', 'the', 'blame', 'of']	[0.0, 0.0, 0.4534599573100831, 0.0, 0.0, 0.16019599599152343, 0.0, 0.10791457965830234, 0.1300295274582072, 0.14839993958188388, 0.0]
['rats', 'would', 'race', 'about', 'on']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21041997743181756, 0.0630101684631253, 0.30369139948521773, 0.3713534441213964, 0.05152501049844292]
['I', 'never', 'wanted', 'to', 'write']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19820952504856468, 0.1780612618165449, 0.19071233567577575, 0.22154265372414125, 0.21147422373497346]
['was', 'the', 'most', 'conspicuous', 'and']	[0.0, 0.0, 0.0, 0.0, 0.11360759677229064, 0.35153786762560624, 0.22594818919018445, 0.0, 0.1630513476519888, 0.10633545258436773, 0.039519546175562074]
['new', 'addition', 'had', 'been']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.410618753486909, 0.0, 0.0, 0.22219682479540476, 0.10868079412255918, 0.25850362759512713]
['grief', '--', 'and', 'yet', 'I']	[0.0, 0.0, 0.0, 0.14821984972067398, 0.2348995287803545, 0.1817133752490533, 0.09732903116639327, 0.1224095670239508, 0.15451854453574412, 0.03435364966556034, 0.02655645385826949]
['of', 'his', 'mind', 'crept']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18866355055961906, 0.22732639468672114, 0.4076958110532869, 0.1763142437003728]
['wife', "'s", 'with', 'him', '.']	[0.0, 0.0, 0.0, 0.16043243258084508, 0.25425408867534466, 0.16858770774024992, 0.0, 0.07571172010777955, 0.060818221348989066, 0.17848425870394558, 0.10171157084284622]
['is', 'the', 'best', 'master', 'in']	[0.0, 0.0, 0.2769551306191752, 0.41898734492366474, 0.0, 0.14676192113307918, 0.03668391463019339, 0.0, 0.026472271094719533, 0.05179241327954904, 0.04234700431961891]
['or', 'affrighted', '.', '']	[0.0, 0.0, 0.0, 0.44757374249559617, 0.0, 0.18290428165772035, 0.019593380515366094, 0.07040674875665981, 0.14139202042462945, 0.11756790417700595, 0.02056192197302211]
['own', 'small', 'town', '.']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5906042535906157, 0.07907076159718134, 0.0773500986809326, 0.2529748861312702]
['of', 'the', 'Morin', 'affair']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4933984527040293, 0.14774794676707945, 0.3164905800598089, 0.019350213265244182, 0.02301280720383819]
['lapsed', 'into', 'sullen', 'silence', '.']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.09209075770359697, 0.20716712625264389, 0.09305415544085216, 0.149498339622678, 0.1828063731913949, 0.27538324778883405]
['of', 'Paula', "'s", ',']	[0.0, 0.6161789692895587, 0.0, 0.0, 0.0, 0.04247121486339302, 0.06369542214740653, 0.0, 0.13789388342902645, 0.056205486470195395, 0.08355502380041988]
['lawn', 'in', 'the', 'company', 'of']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2320485640712208, 0.1864015361599011, 0.36469048545903326, 0.21685941430984487]
['I', 'thought', ',', 'are', 'the']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.37304078145666586, 0.0, 0.323037608030378, 0.1316699875006478, 0.17225162301230842]
['sword', '-', 'fish', '.', '']	[0.0, 0.0, 0.0, 0.06796513984222509, 0.16156721942961272, 0.28568006974455873, 0.035703618517484076, 0.24055723468948176, 0.12882429233429718, 0.04410732909546228, 0.035595096346878206]
['light', 'and', 'rest', '.', '']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.10092976782612029, 0.6811540205103732, 0.06799042262293586, 0.054615805410398295, 0.0, 0.09530998363017232]
['something', 'that', 'does', 'not', 'include']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5058187596140262, 0.0, 0.19873780488177056, 0.29544343550420327]
['you', 'as', 'an', 'adult', ',']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12070945982217998, 0.1771240425734155, 0.7021664976044045]
['she', 'was', 'being', 'drawn', 'in']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3091937138257351, 0.15123266674591626, 0.5395736194283486]
['in', 'her', 'father', "'s", 'estate']	[0.0, 0.0, 0.0, 0.2782318635918881, 0.044094319197179925, 0.2339001976030861, 0.16077761002433683, 0.0787823732737568, 0.04218989089440147, 0.10833846057652201, 0.053685284838828874]
['of', 'Mr.', 'Wickfield', '.']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.30188687167213707, 0.5388927179620912, 0.13179146144170195, 0.02742894892406994]
['out', 'of', 'his', 'cold']	[0.0, 0.0, 0.061254547932671065, 0.09266800851615015, 0.09790713625504979, 0.09737860908341667, 0.24340295867235517, 0.16035119649104237, 0.08782363022304078, 0.09450374524991685, 0.06471016757635704]
['safe', 'and', 'cozy', '.', '']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18353442570446613, 0.26931078541859166, 0.5471547888769424]
['meaning', 'him', 'of', 'course', 'glauming']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36942791279946074, 0.2225674097202027, 0.18143675737689835, 0.22656792010343824]
['very', 'favourable', 'to', 'us', ',']	[0.0, 0.0, 0.0, 0.11022735897172733, 0.08734442360438521, 0.46332222183169486, 0.26057211282482784, 0.0520188020366873, 0.0, 0.020438353328847036, 0.006076727401830344]
['would', 'have', 'been', 'a', 'magnificent']	[0.0, 0.0, 0.0644533274401469, 0.0325024111008748, 0.2833048735655118, 0.15938817468787275, 0.07683411823945081, 0.13804765478274666, 0.08624921785680136, 0.10546543023013352, 0.05375479209646139]
['No.', 'It', 'will', 'not']	[0.0, 0.0, 0.0, 0.0, 0.06810806684275426, 0.05519588350993291, 0.041389504777205474, 0.16901002853569813, 0.23622851787316285, 0.19788564713864118, 0.2321823513226052]
['a', 'revered', 'member', 'of', 'the']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29878528846841385, 0.0, 0.0, 0.10546046747058813, 0.5957542440609981]
['night', 'of', 'the', 'planned']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2959842185410567, 0.7040157814589434]
['with', 'the', 'vision', '.', '']	[0.0, 0.0, 0.0, 0.03672273292688116, 0.0, 0.1029052337528328, 0.22184970382495653, 0.1906332376470616, 0.18793614271590006, 0.12937343103817717, 0.13057951809419063]
['said', 'to', 'call', 'anytime', '.']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12757777736404205, 0.8724222226359579]
['part', 'with', 'your', 'gold', ',']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.49879293885194265, 0.2077932005536614, 0.11200244633576834, 0.11996010768531115, 0.04400611860094734, 0.017445187972369002]
['will', 'come', 'again', '.', '']	[0.07745808098266044, 0.012742325621893775, 0.024861297891495913, 0.07522207060491247, 0.08742235208713342, 0.15633510649477653, 0.16596656022002101, 0.12128828048352518, 0.11501406302969973, 0.08787034553312315, 0.0758195170507582]
['never', 'said', 'anything', '--']	[0.0, 0.0, 0.0, 0.09249345398424114, 0.0, 0.0, 0.21865002438570197, 0.21824884118514448, 0.12272148115805677, 0.12862599930523522, 0.21926019998162047]
['friends', ',', 'the', 'only', 'thing']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]
['opened', 'patient', 'eyes', ',']	[0.0, 0.0, 0.0, 0.31967652535865526, 0.10132497814618309, 0.15676577872743153, 0.06717331112329591, 0.10560384491178144, 0.1333045513505833, 0.04741952877883373, 0.06873148160323564]
['I', 'shall', 'always', 'regard', 'as']	[0.6430253700464769, 0.0, 0.0, 0.04163086164176463, 0.0, 0.0, 0.12028296025495014, 0.09823276047624137, 0.03945453730189652, 0.04245556159159497, 0.01491794868707544]
['warmth', ',', 'as', 'if', 'she']	[0.0, 0.0, 0.0, 0.12132698172266193, 0.09613979129214022, 0.21249067708882655, 0.06373579575293443, 0.02862848344918949, 0.11498440669556068, 0.16872333764748676, 0.19397052635119985]
['of', 'an', 'advance', ',']	[0.0, 0.0, 0.0, 0.05937505895610811, 0.23524469557180683, 0.041595517503641384, 0.04678658337222235, 0.19614310154910328, 0.13505070340620168, 0.1761491441234402, 0.10965519551747616]
['were', 'giving', 'me', 'a', 'lift']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6577607294383659, 0.3422392705616342]
['much', 'she', 'was', 'interested', 'in']	[0.0, 0.0, 0.0, 0.16234688206655926, 0.3216101467538071, 0.3127657034251721, 0.0639633548712968, 0.0, 0.046157976523232135, 0.07525588403066232, 0.017900052329270104]
[',', 'and', 'the', 'opponent', 'of']	[0.0, 0.0, 0.30851127204922413, 0.15557552405202643, 0.18491762755687308, 0.19073122550663887, 0.04086366315368248, 0.0, 0.05897701921033401, 0.04327021294293325, 0.017153455528287707]
['where', 'their', 'love', 'began', '.']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.34680280613468956, 0.1444753111653586, 0.44128328890284685, 0.02085158927131202, 0.010198918381530772, 0.03638808614426203]
['Who', 'knew', 'what', 'was', 'happening']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13242460242373208, 0.3191247842788424, 0.20812019560615702, 0.34033041769126854]
['of', 'blood', 'and', 'left']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2085872449691396, 0.30607225077977407, 0.4853405042510863]
['not', 'be', 'pompous', '.']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08497075948644496, 0.19083342044182078, 0.2759291235181042, 0.2699246156474282, 0.1783420809062019]
['straight', 'as', 'that', 'of', 'an']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.719224742371759, 0.1961171016077561, 0.0, 0.0, 0.06922228775235449, 0.015435868268130443]
['made', 'it', 'advisable', 'for', 'him']	[0.0, 0.0, 0.0, 0.0, 0.11538229134793289, 0.0, 0.19123148844038107, 0.1374340415675068, 0.33119683249991066, 0.14849525220158924, 0.0762600939426792]
[',', 'to', 'accelerate', 'the', 'dispersion']	[0.4944590196198116, 0.0, 0.12696305228276455, 0.12804941137440426, 0.10146666067039564, 0.0784924920088217, 0.050450429577352435, 0.007553679326232397, 0.006067770493235433, 0.0029678647134830593, 0.0035296199334988697]
['was', 'some', 'kind', 'of', 'human']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17029839746007652, 0.2735968914023081, 0.267643135354843, 0.28846157578277243]
['If', 'anything', 'else', 'occurs', 'to']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36905967160280195, 0.630940328397198]
['made', 'him', 'so', 'great', 'a']	[0.0, 0.0, 0.2487613934675637, 0.06272247995278055, 0.04970144354015064, 0.3515245705677616, 0.1317981248565502, 0.11840066924766489, 0.0, 0.02326000040090346, 0.013831317966624892]
['\xc3\xbcreges', ',', 'beesett', ',', 'lyukas']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.11301852870049879, 0.0, 0.532937347152648, 0.2446294330889567, 0.07976867979801154, 0.02964601125988509]
['on', 'her', 'back', ',']	[0.019378358612992426, 0.011476288443958212, 0.036821015301210916, 0.048929287007670255, 0.06084172008927566, 0.07497142910774736, 0.07895635973383841, 0.11509898276253576, 0.14610565915963464, 0.16842220439827713, 0.2389986953828592]
['who', 'I', 'am', 'convinced', 'would']	[0.0, 0.0, 0.0, 0.0, 0.43173660747732057, 0.19084710464602156, 0.023851619140042232, 0.04285414032855358, 0.12048457041780804, 0.0926064067299524, 0.09761955126030175]
['was', 'its', 'appearance', '.', '']	[0.0, 0.0, 0.09285044962680569, 0.3745796972203151, 0.07420446260534416, 0.09840518451371652, 0.03689534069872529, 0.1546761066048558, 0.044374738035945625, 0.06077273590596851, 0.06324128478832335]
['idea', 'of', 'going', 'anywhere', 'with']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.1824050902029831, 0.0, 0.0, 0.3948171536292423, 0.1931127586055492, 0.22966499756222547]
['of', 'thinkers', 'and', 'writers']	[0.0, 0.0, 0.0, 0.0, 0.3177166652193942, 0.0, 0.15797250188680922, 0.14191438585703559, 0.18999657559341293, 0.09293102516236319, 0.09946884628098497]
[',', 'seem', 'to', 'close', '.']	[0.0, 0.0, 0.0, 0.2681555430495882, 0.354145159037373, 0.09392890534107126, 0.046956048520446096, 0.021091451703496435, 0.13553986901353773, 0.05800829078709737, 0.022174732547389914]
['passing', 'along', 'the', 'streets', 'of']	[0.0, 0.0, 0.5169852688588259, 0.26070442611593353, 0.16526624999551257, 0.018263789056274314, 0.013695390603875448, 0.0, 0.0, 0.019335922497130467, 0.005748952872447912]
['of', 'perfect', '.', '']	[0.0, 0.0, 0.0, 0.05681767930104235, 0.09004493068479047, 0.1194117942163153, 0.10446662259988425, 0.10725422941514905, 0.25846770312046585, 0.04740809514722705, 0.21612894551512554]
['', 'Imber', 'turned', 'from', 'one']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25980618727807403, 0.0, 0.18748434814123846, 0.3209578602712121, 0.23175160430947545]
['was', 'returning', 'to', 'the', 'place']	[0.0, 0.0, 0.0, 0.0, 0.2266636994692505, 0.0, 0.22539977037308778, 0.06749586078327592, 0.10843706087813557, 0.1591160346157538, 0.2128875738804965]
['make', 'our', 'first', 'stop', 'at']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.05469480678546534, 0.16405505793401876, 0.3316019443864304, 0.14798413732114174, 0.2026693856402092, 0.0989946679327345]
['of', 'pain', 'moved', 'through']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1072391259298548, 0.8927608740701453]
["['who',", "'to',", "'the',", "'left',", "'?']"]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.10414420916454413, 0.0780941796494386, 0.21046740562291166, 0.45084180692059783, 0.08269331533803953, 0.07375908330446837]
['leave', 'your', 'place', '?', '"']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1878635665135766, 0.183775457765353, 0.6283609757210704]
['now', 'realizing', 'that', 'he']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.08619706685606701, 0.19390869482748255, 0.0580658722459159, 0.09328709124682452, 0.11407133256093906, 0.45446994226277104]
['was', 'smiling', ',', 'thinking', 'of']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.33375460676109026, 0.3264917555708285, 0.3397536376680813]
['not', 'found', 'them', 'on']	[0.0, 0.0, 0.0, 0.0, 0.21192758747305643, 0.2810447325755711, 0.2107458303380852, 0.06310774497068278, 0.15208084548860346, 0.0, 0.08109325915400104]
['interior', 'lights', 'on', '.', '']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11680544410832969, 0.0, 0.09178646350737711, 0.7914080923842932]
['kind', ',', 'which', 'were', 'never']	[0.5110192184629487, 0.0, 0.26243048332335145, 0.06616899230142677, 0.0, 0.03476628308917032, 0.05214009264824763, 0.0468399825180135, 0.012541979060872907, 0.012269052408460575, 0.0018239161875080172]
['with', 'the', 'mother', '?', '']	[0.0, 0.0, 0.0, 0.0, 0.05918093714343707, 0.2092852041444082, 0.07846790744072951, 0.2995890438776905, 0.12740606918944988, 0.11078540369316739, 0.11528543451111743]
[',', 'nor', 'does', 'it', 'in']	[0.0, 0.0, 0.0, 0.4239807176586163, 0.23997381249555041, 0.04243171092045872, 0.1272723536733519, 0.04287560578361327, 0.08036328041485942, 0.028076603903585115, 0.015025915149964715]
['', 'I', 'paid', 'too', 'much']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.25460962443169394, 0.0, 0.4287886602196715, 0.06888804959668815, 0.06738897320081907, 0.18032469255112735]
['I', 'must', 'have', 'that', 'woman']	[0.0, 0.0, 0.294074271150117, 0.0, 0.23501903700477986, 0.0, 0.11685425830916525, 0.0, 0.25297716743565796, 0.027496902029289408, 0.07357836407099042]
['regret', 'that', 'he', 'had', 'not']	[0.0, 0.027120520376486032, 0.13757719946535088, 0.11740755102592672, 0.1733815920607109, 0.11215976255516953, 0.11774667649178627, 0.12088865073862715, 0.08699280817962515, 0.06877247496945343, 0.03795276413686384]
["['why',", "'the',", "'bloody',", "'hell',", "'did']"]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18510938984411018, 0.48288323967004093, 0.332007370485849]
['from', 'her', 'home', 'and', 'from']	[0.0, 0.0, 0.0, 0.08145731832132264, 0.0, 0.3709248614220882, 0.10697840928280192, 0.07688312875722894, 0.12351839678463514, 0.1661419465605123, 0.07409593887141086]
['never', 'knew', 'that', '--']	[0.0, 0.0, 0.0, 0.16598446949635345, 0.0, 0.1744219718090387, 0.13079306963427173, 0.19582963205418952, 0.12584587846645956, 0.13849575730032973, 0.06862922123935729]
['in', 'time', 'he', 'learned', 'to']	[0.0, 0.0, 0.0, 0.0, 0.0905699584126298, 0.3202881392330202, 0.09006491942339588, 0.13484949990845935, 0.2599747586521562, 0.031789679317147164, 0.07246304505319158]
['got', 'into', 'my', 'possession', ',']	[0.0, 0.0, 0.0, 0.0, 0.2787818058452638, 0.1848512480251729, 0.09240908472016096, 0.08301557770521993, 0.2000559400751808, 0.09785125622891175, 0.06303508740008994]
[',', 'and', 'his', 'narrative', 'of']	[0.0, 0.0, 0.0, 0.4928451411856548, 0.27895119418015324, 0.02466180853085476, 0.07397218611918044, 0.049839610873199644, 0.04003549888602096, 0.026109522888289122, 0.013585037336646994]
['laws', '--', 'why', 'we', 'know']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5640057671568426, 0.43599423284315747]
['traces', 'of', 'himself', 'in', 'the']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7084685312520016, 0.0, 0.20876966015891893, 0.08276180858907954]
['you', 'do', 'not', 'explain', 'as']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11213833698132171, 0.0, 0.24276769422835, 0.19790401160723037, 0.44718995718309795]
['In', 'addition', ',', 'by', 'the']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1422174747579943, 0.171362118979989, 0.279388498469291, 0.4070319077927259]
['paused', 'just', 'as', 'he', 'was']	[0.0, 0.0, 0.0, 0.0, 0.723275209509568, 0.0799300877007498, 0.0, 0.053844178581929546, 0.0, 0.04231109919766603, 0.10063942501008645]
['number', 'combinations', '.', '']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29881391047097866, 0.25577247987599755, 0.4454136096530237]
